신호등_index,관리번호,관할구,주소,X좌표,Y좌표,교통사고,label,smart_label
10713,03-0000056117,동대문구,동대문구 답십리동 25-9대,205090.4843,552608.6625,445.6986407,1,0.612419756
10714,03-0000021240,동대문구,동대문구 답십리동 26-12대,205064.075,552611.9937,444.7084378,1,0.62587693
10715,03-0000056116,동대문구,동대문구 답십리동 25-4전,205050.3256,552585.1501,416.4026536,0,0.491558424
10716,03-0000056119,동대문구,동대문구 답십리동 25-10 대,205088.575,552586.4312,423.5195023,1,0.62256648
10717,03-0000031041,동대문구,동대문구 답십리동 25-1전,205063.3082,552580.1963,413.1038541,1,0.594531819
10718,03-0000082474,동대문구,동대문구 답십리동 26-14도,205059.0582,552607.0088,439.1243872,1,0.610156491
10719,03-0000036147,동대문구,동대문구 답십리동 25-9대,205086.7,552612.1812,448.449627,1,0.609621919
10720,03-0000084540,동대문구,동대문구 회기동 54-43 대,204753.6581,554334.9272,631.4891996,0,0.564337786
10721,03-0000063127,동작구,동작구 흑석동 86 학,196481.213,544650.959,750.7723456,0,0.263732553
10722,03-0000064007,동작구,동작구 본동 383천,196078.8547,546012.4469,1298.768726,1,0.68631541
10723,03-0000069734,동작구,동작구 상도동 439 도,195898.1841,544626.4658,1259.758393,1,0.411471448
10724,03-0000063242,동작구,동작구 동작동 764-1대,198452.4227,543796.2406,1357.199919,1,0.703255192
10725,03-0000064060,동작구,동작구 사당동 105-4대,197833.8073,543152.482,479.6062993,0,0.376933286
10726,03-0000065952,동작구,동작구 신대방동 366-2대,193199.4117,543707.7727,695.7800149,0,0.325280895
10727,03-0000064067,동작구,동작구 대방동 335-44대,193626.6094,544470.375,952.6213083,0,0.493052358
10728,03-0000064079,동작구,동작구 상도동 126-450수,195902.6459,545067.3093,1146.035417,1,0.453755721
10729,03-0000001871,동작구,동작구 대방동 4898-1도,193413.6835,545897.4146,490.2191479,1,0.721373507
10730,03-0000003720,동작구,동작구 대방동 4898-1도,193413.6835,545897.4146,490.2191479,1,0.721373507
10731,03-0000005444,동작구,동작구 사당동 산31-6임,197140.715,543044.2702,581.3280329,1,0.483536019
10732,03-0000003832,동작구,동작구 신대방동 951-1도,191982.3136,543708.3162,496.2497276,1,0.536681245
10733,03-0000074883,동작구,동작구  1179도,193302.6389,545522.4248,215.0073929,0,0.666397245
10734,03-0000002901,동작구,동작구 신대방동 588-10도,191828.34,543196.5214,689.511363,1,0.655624317
10735,03-0000002919,동작구,동작구 신대방동 588-10도,191813.8739,543192.582,682.0083993,1,0.653868103
10736,03-0000028319,동작구,동작구 상도동 325대,195098.5,545076.0062,719.5176029,1,0.596197961
10737,03-0000022228,동작구,동작구 상도동 325대,195090.62,545098.6558,696.0449519,1,0.602755668
10738,03-0000080406,동작구,동작구 상도동 325대,195249.6047,545024.173,847.7340868,0,0.654414833
10739,03-0000003840,동작구,동작구 상도1동 636-2대,195522.495,544666.6458,971.4347206,1,0.653036334
10740,03-0000003714,동작구,동작구 대방동 17-5도,193989.2517,545485.7834,506.9327064,0,0.355736053
10741,03-0000032791,동작구,동작구 대방동 23-190도,193974.3816,545799.5152,621.6950055,0,0.590281155
10742,03-0000052087,동작구,동작구 상도동 226-4대,194835.2315,545086.9957,616.0574403,1,0.694434537
10743,03-0000003948,동작구,동작구 대방동 1114-1도,193106.2458,544943.6875,604.5635215,1,0.772416343
10744,03-0000009915,동작구,동작구 노량진동 56-1대,194722.2375,545631.0187,63.4581461,1,0.698741984
10745,03-0000010057,동작구,동작구 노량진동 56-26대,194703.6406,545624.5,74.33188247,1,0.685836788
10746,03-0000049014,동작구,동작구 상도동 166-7대,194950.7578,544501.6892,379.1977151,1,0.518191488
10747,03-0000003949,동작구,동작구 대방동 4878도,193125.2569,544966.358,574.9804471,1,0.77278816
10748,03-0000049520,동작구,동작구 상도1동 528-1도,195502.3216,544640.9721,943.9869739,1,0.668452033
10749,03-0000083722,동작구,동작구 신대방동 4302 도,192441.525,543985.8812,256.4871309,0,0.493957594
10750,03-0000010192,동작구,동작구 사당동 산31-6임,197147.681,543059.7829,584.3985565,1,0.470763664
10751,03-0000046195,동작구,동작구 상도동 431 대,195863.6132,544315.1756,1256.685765,0,0.448637213
10752,03-0000078608,동작구,동작구 사당동 1034-2대,198016.0991,541925.963,886.6454104,0,0.70159315
10753,03-0000064058,동작구,동작구 사당동 105-4대,197823.3316,543162.7927,484.4958364,0,0.36998964
10754,03-0000032808,동작구,동작구 상도동 323대,195383.9301,545265.4909,781.8181812,0,0.534430489
10755,03-0000003811,동작구,동작구 상도동 323대,195392.1112,545249.0837,797.7071672,0,0.553392241
10756,03-0000050618,동작구,동작구 노량진동 324-2도,195424.2394,545323.8249,786.7609093,0,0.388872901
10757,03-0000050619,동작구,동작구 노량진동 324-2도,195425.1734,545309.9966,794.1784623,0,0.394905778
10758,03-0000028286,동작구,동작구 상도동 201-38 도,194827.6148,544591.9835,333.8807278,0,0.496891091
10759,03-0000003657,동작구,동작구 상도동 173-11대,194847.4143,544596.8834,350.8252104,0,0.507744438
10760,03-0000037663,동작구,동작구 상도1동 421-2 도,196337.4079,543964.3916,1377.447864,1,0.426371249
10761,03-0000038080,동작구,동작구 상도1동 산49-1임,196391.6761,543954.0959,1359.348351,1,0.401158067
10762,03-0000038083,동작구,동작구 상도1동 산49-1임,196396.3125,543936.8687,1372.272322,1,0.412449594
10763,03-0000005784,동작구,동작구 사당동 105대,198008.5216,542735.9999,384.8028923,1,0.695374742
10764,03-0000037730,동작구,동작구 노량진동 232-182대,194710.8583,545382.9734,311.6150548,1,0.685356136
10765,03-0000037734,동작구,동작구 노량진동 232-112대,194692.8281,545392.3438,303.9380428,1,0.690584192
10766,03-0000050987,동작구,동작구 상도1동 36-1대,195381.8125,544813.5937,907.2953549,1,0.86263363
10767,03-0000010888,동작구,동작구 상도1동 36-1대,195402.25,544861.1437,949.9739727,1,0.88110134
10768,03-0000003778,동작구,동작구 상도1동 36-1대,195379.5565,544887.4378,945.9993262,1,0.889798299
10769,03-0000028298,동작구,동작구 대방동 43-19대,194014.8875,545464.6562,529.8310204,0,0.352977333
10770,03-0000003801,동작구,동작구 상도1동 36-1대,195361.3571,544838.2969,903.2511482,1,0.888219733
10771,03-0000022549,동작구,동작구 상도1동 36-1대,195343.6377,544847.7246,893.8187268,1,0.872343115
10772,03-0000050990,동작구,동작구 상도1동 36-1대,195407.6094,544864.7188,956.4161042,1,0.8730876
10773,03-0000050991,동작구,동작구 상도1동 36-1대,195419.7125,544859.9687,964.0032299,1,0.882190878
10774,03-0000003745,동작구,동작구 상도1동 56-47대,195715.0938,544388.0937,1108.88887,0,0.553900675
10775,03-0000003841,동작구,동작구 상도1동 368-1도,195692.4983,544364.9465,1085.561152,1,0.584965259
10776,03-0000003780,동작구,동작구 상도1동 36-1대,195354.6719,544877.5625,920.0017736,1,0.891545736
10777,03-0000028403,동작구,동작구 대방동 4881도,192981.936,544508.7267,741.0142553,1,0.727283669
10778,03-0000032905,동작구,동작구 대방동 4881도,192981.936,544508.7267,741.0142553,1,0.727283669
10779,03-0000063958,동작구,동작구 대방동 4881도,192972.9938,544485.9231,748.577044,1,0.819684996
10780,03-0000001785,동작구,동작구 대방동 4881도,192972.9938,544485.9231,748.577044,1,0.819684996
10781,03-0000044539,동작구,동작구 상도동 521 대,195023.95,544312.8812,417.7143302,0,0.424393565
10782,03-0000044543,동작구,동작구 상도동 204-333학,194984.725,544216.7562,397.5096534,1,0.594325483
10783,03-0000044546,동작구,동작구  204-333학,194972.0916,544227.2776,382.2651545,1,0.557168391
10784,03-0000076560,동작구,동작구 사당동 140-14대,198173.9748,542761.5018,551.4460668,1,0.741456477
10785,03-0000047014,동작구,동작구  4533대,192178.6892,544004.3035,404.6413226,1,0.60401605
10786,03-0000047017,동작구,동작구  4533대,192184.7838,543991.312,391.4293687,1,0.486200124
10787,03-0000046988,동작구,동작구  1116대,193099.3414,544952.0467,602.5262119,1,0.780106681
10788,03-0000046987,동작구,동작구  1116대,193099.3414,544952.0467,602.5262119,1,0.780106681
10789,03-0000048824,동작구,동작구 대방동 511 대,193506.5667,545720.4345,308.2185761,0,0.250160147
10790,03-0000052012,동작구,동작구 대방동 58천,193946.8375,545960.1937,714.519815,1,0.64573173
10791,03-0000032445,동작구,동작구  68-49구,193969.6274,545928.8993,706.1929832,1,0.623323702
10792,03-0000001961,동작구,동작구  50-6 도,193987.8274,545924.3993,715.5144376,1,0.619922136
10793,03-0000052007,동작구,동작구 대방동 58천,193947.0899,545987.2055,735.5761312,1,0.616574707
10794,03-0000052011,동작구,동작구 대방동 58천,193954.2375,545970.3709,727.0732232,0,0.575232035
10795,03-0000052010,동작구,동작구 대방동 58천,193954.2375,545970.3709,727.0732232,0,0.575232035
10796,03-0000073360,동작구,동작구 노량진동 69-13도,194926.016,546011.4827,373.1168369,1,0.783734136
10797,03-0000052032,동작구,동작구 노량진동 316도,195046.4125,546047.7625,474.6183113,1,0.730260903
10798,03-0000052047,동작구,동작구 노량진동 113-1도,195057.216,546031.7827,470.2819929,1,0.734190361
10799,03-0000052048,동작구,동작구 노량진동 113-1도,195057.216,546031.7827,470.2819929,1,0.734190361
10800,03-0000083677,동작구,동작구 노량진동 1-5잡,195268.0282,546017.3021,627.6899974,0,0.481109938
10801,03-0000052044,동작구,동작구 노량진동 13-4도,195049.8875,546021.125,457.5330844,1,0.712831595
10802,03-0000028503,동작구,동작구 신대방동 600-101도,192041.1441,543072.8644,790.7596853,1,0.457544835
10803,03-0000004902,동작구,동작구 신대방동 700-2도,192033.8433,543090.7643,780.0361804,1,0.445636288
10804,03-0000003806,동작구,동작구 상도동 32-26대,195232.3572,545027.438,834.6637739,0,0.683649875
10805,03-0000053482,동작구,동작구 동작동 산29-3임,198508.7624,544212.5408,1734.04064,1,0.497784097
10806,03-0000003698,동작구,동작구 상도동 366-37대,194505.0431,544995.4395,662.1661284,1,0.865757888
10807,03-0000003697,동작구,동작구 상도동 313-109대,194497.8049,544983.3602,651.4104722,1,0.902483696
10808,03-0000028299,동작구,동작구 상도동 314-8대,194505.7969,544960.0625,627.1140773,1,0.896063
10809,03-0000006348,동작구,동작구 흑석동 331천,196718.1144,545556.7872,525.9145412,0,0.450443815
10810,03-0000053439,동작구,동작구 사당동 3266 도,198415.7972,543172.1361,911.1976191,1,0.815941022
10811,03-0000053448,동작구,동작구 사당동 2253대,198428.5787,543163.2801,918.0286118,1,0.78961715
10812,03-0000053447,동작구,동작구 사당동 2253대,198428.5787,543163.2801,918.0286118,1,0.78961715
10813,03-0000053455,동작구,동작구 사당동 782-4도,198446.863,543480.1532,1119.423261,1,0.733060929
10814,03-0000052062,동작구,동작구 노량진동 475-1도,195536.1427,545922.7097,837.9548263,0,0.391273177
10815,03-0000052061,동작구,동작구 노량진동 475-1도,195536.1427,545922.7097,837.9548263,0,0.391273177
10816,03-0000052064,동작구,동작구 노량진동 477-1도,195532.9539,545943.5936,840.8484202,1,0.489565905
10817,03-0000052058,동작구,동작구 노량진동 482대,195526.3681,545916.197,826.7816184,1,0.508893044
10818,03-0000010288,동작구,동작구 상도1동 414-2도,195633.0314,545038.0801,1116.104637,0,0.508538332
10819,03-0000034070,동작구,동작구 상도1동 2-1대,195639.5724,545030.1757,1126.045083,0,0.548055609
10820,03-0000053721,동작구,동작구 상도1동 528-1도,195767.6561,545052.7324,1219.814009,0,0.438892791
10821,03-0000053723,동작구,동작구 상도1동 528-1도,195767.7599,545043.3386,1224.866424,0,0.467174656
10822,03-0000053728,동작구,동작구 상도동 521 대,195035.4426,544428.6049,437.0744678,0,0.42591772
10823,03-0000053403,동작구,동작구 사당동 493-5천,198377.0469,542317.5312,854.4135689,1,0.765028285
10824,03-0000053410,동작구,동작구 사당동 493-1천,198382.6487,542426.1,814.0186373,1,0.690214885
10825,03-0000053420,동작구,동작구 사당동 2298도,198390.4903,542608.3665,774.7473018,1,0.80618552
10826,03-0000077173,동작구,동작구 노량진동 14-37철,194723.6031,545790.1943,96.40707329,1,0.521134603
10827,03-0000077175,동작구,동작구 노량진동 14-37철,194704.6464,545784.7953,94.26972311,1,0.538219775
10828,03-0000010981,동작구,동작구 대방동 391-287대,193294.3682,544499.1565,933.8532175,0,0.442371986
10829,03-0000053457,동작구,동작구 사당동 782-4도,198447.5937,543517,1145.250718,1,0.713596871
10830,03-0000053459,동작구,동작구 사당동 782-5대,198462.3754,543508.187,1149.876831,1,0.710774656
10831,03-0000053461,동작구,동작구 사당동 765-33도,198464.1562,543526.8125,1163.988324,1,0.712666154
10832,03-0000053473,동작구,동작구 동작동 764-3대,198478.2794,543794.7738,1371.987236,1,0.74712453
10833,03-0000053472,동작구,동작구 동작동 764-3대,198478.2794,543794.7738,1371.987236,1,0.74712453
10834,03-0000053481,동작구,동작구 동작동 752-38도,198452.65,543834.3437,1387.712111,1,0.711251564
10835,03-0000003676,동작구,동작구 대방동 391-225 대,193410.6447,544495.4971,920.5246489,1,0.694008641
10836,03-0000003672,동작구,동작구 대방동 391-227대,193411.3125,544475.7187,940.1808354,1,0.690691534
10837,03-0000004185,동작구,동작구 상도1동 422 대,196146.0559,543983.5808,1465.657997,1,0.681543658
10838,03-0000010589,동작구,동작구 상도1동 2-38대,195553.025,544961.3187,1101.900863,1,0.660817966
10839,03-0000006449,동작구,동작구 상도1동 414대,195526.848,544978.7271,1070.782774,1,0.68647768
10840,03-0000044184,동작구,동작구 흑석동 143-16도,196547.0531,545379.6606,551.1226575,0,0.344665775
10841,03-0000044186,동작구,동작구 흑석동 183-34도,196518.3041,545358.388,568.9866075,0,0.315177239
10842,03-0000049462,동작구,동작구 상도동 169-62대,194798.5096,544668.5242,379.1325948,0,0.552619991
10843,03-0000049464,동작구,동작구 상도동 169-64대,194815.7473,544656.3857,377.9353867,0,0.491244991
10844,03-0000049465,동작구,동작구 상도동 172-7종,194821.4932,544636.6378,364.9743561,0,0.406122069
10845,03-0000003660,동작구,동작구 상도동 171-43 대,194788.0695,544652.2576,359.8215992,0,0.534012559
10846,03-0000053727,동작구,동작구 상도동 208-4도,195018.8282,544420.6816,419.2347194,0,0.441115089
10847,03-0000054676,동작구,동작구 신대방동 345-6도,193571.4395,543972.524,863.0838214,1,0.696024488
10848,03-0000001353,동작구,동작구 사당동 105대,197705.3413,543065.8962,354.1632721,1,0.437060186
10849,03-0000001381,동작구,동작구 사당동 105대,197691.0125,543050.0312,335.5897258,1,0.430386085
10850,03-0000052018,동작구,동작구 대방동 ,194007.9,545988.0125,775.6165639,0,0.445623288
10851,03-0000052016,동작구,동작구 대방동 58천,193998.8,545975.8437,760.4887975,0,0.434544278
10852,03-0000052017,동작구,동작구 대방동 58천,193998.8,545975.8437,760.4887975,0,0.434544278
10853,03-0000052023,동작구,동작구 노량진동 40-12도,194581.973,545994.2415,334.7505908,0,0.488008176
10854,03-0000052022,동작구,동작구 노량진동 40-12도,194581.973,545994.2415,334.7505908,0,0.488008176
10855,03-0000003795,동작구,동작구 상도동 230-19대,194667.9177,545083.0004,614.1455405,1,0.870976271
10856,03-0000003155,동작구,동작구 대방동 390-5학,192966.4286,544361.8607,797.0491745,1,0.802914291
10857,03-0000046995,동작구,동작구 신대방동 390-5학,192939.9357,544321.7042,749.090152,1,0.815137504
